;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;Failed;ne;std_ne;Te;std_Te
257;51222;OP22;EIM000+2520;20241127.041;0.8700000000000001;0.9545454545454546;True;True;0.941765149610259;True;3;True;;;;
2379;51222;OP23;FTM004+1800;20250423.024;4.0;0.9426229508196722;True;True;0.9412119688207191;True;3;True;;;;
23;51222;OP22;AIM000+2520;20241211.030;5.0;0.9671361502347418;True;True;0.9396936982174241;True;3;True;1e+21;3.99543e+21;5.86;46.46
107;51222;OP22;DIR001+2520;20241211.080;7.0;1.0;True;True;0.9396148624868017;True;3;True;6.445499999999999e+20;5.47e+18;33.65;2.02
7;51222;OP22;AIM000+2520;20241211.029;1.0;0.9642857142857143;True;True;0.9395648670427075;True;3;True;8.3988e+20;2.755e+19;14.07;1.73
104;51222;OP22;DIR001+2520;20241211.080;1.0;1.0;True;True;0.9394579373460049;True;3;True;6.9904e+20;6.15e+18;30.43;1.76
283;51222;OP22;EIM000+2520;20241127.044;10.87;0.967948717948718;True;True;0.9393011346520735;True;3;True;1e+21;1.7e+17;12.11;0.64
25;51222;OP22;AIM000+2520;20241211.032;1.0;0.9673202614379085;True;True;0.9392626913779211;True;3;True;8.410299999999999e+20;2.23e+19;13.6;1.37
124;51222;OP22;DIR001+2520;20241211.077;2.0;1.0;True;True;0.9370569604343673;True;3;True;7.8376e+20;8.550000000000001e+18;24.8;2.5
165;51222;OP22;DIR001+2520;20241211.055;7.0;1.0;True;True;0.9370221327967807;True;3;True;7.5471e+20;1.31e+19;55.66;3.8
106;51222;OP22;DIR001+2520;20241211.080;5.0;1.0;True;True;0.9369373899924566;True;3;True;6.7952e+20;4.89e+18;26.23;1.68
258;51222;OP22;EIM000+2520;20241127.041;2.87;0.9603174603174603;True;True;0.9364528301886792;True;3;True;;;;
84;51222;OP22;DIR001+2520;20241211.076;8.8;1.0;True;True;0.9346372366634823;True;3;True;7.895499999999999e+20;1.087e+19;34.25;2.58
203;51222;OP22;DIR001+2520;20241211.062;25.0;1.0;True;True;0.9344863995173212;True;3;True;3.7205e+20;3.44e+18;23.83;0.92
24;51222;OP22;AIM000+2520;20241211.030;9.0;0.9532163742690059;True;True;0.934463333668645;True;3;True;6.371499999999999e+20;1.522e+19;35.89;9.15
2;51222;OP22;AIM000+2520;20241211.027;5.0;0.9466666666666667;True;True;0.9342363663830001;True;3;True;;;;
83;51222;OP22;DIR001+2520;20241211.076;4.8;1.0;True;True;0.9320959710276143;True;3;True;7.8824e+20;1.258e+19;34.61;3.31
29;51222;OP22;AIM000+2520;20241211.036;5.0;0.9675675675675676;True;True;0.9320476118728341;True;3;True;9.2752e+20;9.856e+19;58.69;47.16
266;51222;OP22;EIM000+2520;20241127.043;0.8700000000000001;0.953125;True;True;0.9319803074449915;True;3;True;;;;
110;51222;OP22;DIR001+2520;20241211.080;13.0;1.0;True;True;0.9319221680325809;True;3;True;5.6803e+20;2.74e+18;26.62;1.07
2534;51222;OP23;FTM004+2520;20250429.057;6.2;1.0;True;True;0.9318913480885311;True;3;True;;;;
286;51222;OP22;EIM000+2520;20241127.046;4.87;0.9526627218934911;True;True;0.9318238867413022;True;3;True;;;;
325;51222;OP22;EIM000+2520;20241212.011;15.0;1.0;True;True;0.9295810069916001;True;3;True;;;;
775;51222;OP22;EIM000+2614;20241212.067;14.0;1.0;True;True;0.9295760498292144;True;3;True;;;;
37;51222;OP22;AIM000+2520;20241211.038;8.0;0.9595375722543352;True;True;0.929152440249046;True;3;True;7.2375e+20;8.99875e+21;10.46;254.5
105;51222;OP22;DIR001+2520;20241211.080;3.0;1.0;True;True;0.9269052885582144;True;3;True;6.531e+20;5.27e+18;32.57;2.01
269;51222;OP22;EIM000+2520;20241127.043;6.87;0.9753086419753086;True;True;0.9268500853499347;True;3;True;;;;
284;51222;OP22;EIM000+2520;20241127.046;0.8700000000000001;0.9607843137254902;True;True;0.9243245957617756;True;3;True;;;;
2546;51222;OP23;FTM004+2520;20250429.055;6.2;1.0;True;True;0.9242454728370222;True;3;True;;;;
265;51222;OP22;EIM000+2520;20241127.042;10.87;0.8944099378881988;True;True;0.9242317734484836;True;3;True;;;;
26;51222;OP22;AIM000+2520;20241211.032;5.0;0.967391304347826;True;True;0.92212229312164;True;3;True;1e+21;1.150355e+22;5.5;125.56
116;51222;OP22;DIR001+2520;20241211.082;10.0;1.0;True;True;0.9218694974090658;True;3;True;;;;
82;51222;OP22;DIR001+2520;20241211.076;0.8;1.0;True;True;0.9193102408124277;True;3;True;7.022100000000001e+20;5.57e+18;15.56;0.72
249;51222;OP22;EIM000+2520;20241127.011;0.8700000000000001;0.9171597633136095;True;True;0.9193028410235744;True;3;True;;;;
282;51222;OP22;EIM000+2520;20241127.044;8.87;0.9585798816568047;True;True;0.9191102631050412;True;3;True;1e+21;2.1e+17;16.17;0.89
240;51222;OP22;EIM000+2520;20241127.008;10.87;0.9328358208955224;True;True;0.9186280426473546;True;3;True;5.4872e+20;3.0872e+20;62.05;69.04
273;51222;OP22;EIM000+2520;20241127.045;2.87;0.9520958083832335;True;True;0.91683038637852;True;3;True;;;;
30;51222;OP22;AIM000+2520;20241211.036;9.0;0.9529411764705882;True;True;0.9164694627662253;True;3;True;9.7671e+20;1.017451e+22;5.88;121.37
114;51222;OP22;DIR001+2520;20241211.082;2.0;0.9988649262202043;True;True;0.9143115759831036;True;3;True;;;;
262;51222;OP22;EIM000+2520;20241127.042;4.87;0.9402985074626866;True;True;0.9141766685080098;True;3;True;;;;
38;51222;OP22;AIM000+2520;20241211.037;1.0;0.943502824858757;True;True;0.9119228257046677;True;3;True;1e+21;4.39605e+21;6.48;56.45
81;51222;OP22;DIR001+2520;20241211.075;10.0;0.9844868735083532;True;True;0.9118918375552875;True;3;True;8.126100000000001e+20;2.509e+19;44.9;5.99
292;51222;OP22;EIM000+2520;20241127.047;4.87;0.9467455621301775;True;True;0.9118386642526655;True;3;True;;;;
115;51222;OP22;DIR001+2520;20241211.082;6.0;1.0;True;True;0.9117099904469808;True;3;True;;;;
253;51222;OP22;EIM000+2520;20241127.040;4.87;0.912751677852349;True;True;0.9116288411327576;True;3;True;;;;
32;51222;OP22;AIM000+2520;20241211.039;1.0;0.9430379746835443;True;True;0.9093602490710053;True;3;True;5.7416e+20;2.972e+19;56.92;58.19
79;51222;OP22;DIR001+2520;20241211.075;2.0;1.0;True;True;0.9042039625867444;True;3;True;7.45e+20;1.7670000000000002e+19;39.46;5.49
290;51222;OP22;EIM000+2520;20241127.047;0.8700000000000001;0.9723756906077348;True;True;0.9032193057584765;True;3;True;;;;
34;51222;OP22;AIM000+2520;20241211.039;8.0;0.9285714285714286;True;True;0.901541095890411;True;3;True;1e+21;1.187744e+22;5.7;134.22
770;51222;OP22;EIM000+2614;20241212.091;14.0;1.0;True;True;0.8990751909931645;True;3;True;;;;
274;51222;OP22;EIM000+2520;20241127.045;4.87;0.9543147208121827;True;True;0.8965551974214343;True;3;True;;;;
27;51222;OP22;AIM000+2520;20241211.032;9.0;0.9468599033816425;True;True;0.8915499322187076;True;3;True;9.9927e+20;5.7358e+21;5.46;62.16
271;51222;OP22;EIM000+2520;20241127.043;10.87;0.9382022471910112;True;True;0.8913436433018679;True;3;True;;;;
8;51222;OP22;AIM000+2520;20241211.029;5.0;0.9451219512195121;True;True;0.8886541943270971;True;3;True;5.9041e+20;4.04e+18;60.53;5.15
256;51222;OP22;EIM000+2520;20241127.040;10.87;0.9006622516556292;True;True;0.8886315577484644;True;3;True;;;;
331;51222;OP22;EIM000+2520;20241212.009;7.0;1.0;True;True;0.8835513078470825;True;3;True;;;;
22;51222;OP22;AIM000+2520;20241211.030;1.0;0.9333333333333333;True;True;0.8817620171781606;True;3;True;1e+21;2.246876e+22;5.9;262.8
28;51222;OP22;AIM000+2520;20241211.036;1.0;0.9297297297297298;True;True;0.8813959327140346;True;3;True;6.7472e+20;7.162000000000001e+19;12.37;3.35
778;51222;OP22;EIM000+2614;20241212.080;5.0;1.0;True;True;0.8789860175032693;True;3;True;;;;
14;51222;OP22;AIM000+2520;20241211.033;5.0;0.93048128342246;True;True;0.8761890382002114;True;3;True;5.4094000000000007e+20;2.386e+19;44.07;17.55
332;51222;OP22;EIM000+2520;20241212.009;9.0;1.0;True;True;0.8742517981992858;True;3;True;;;;
291;51222;OP22;EIM000+2520;20241127.047;2.87;0.9432989690721649;True;True;0.8739673584525489;True;3;True;;;;
36;51222;OP22;AIM000+2520;20241211.038;4.5;0.9248554913294798;True;True;0.8641088736001608;True;3;True;1.1412e+20;6.384e+19;47.36;92.91
281;51222;OP22;EIM000+2520;20241127.044;6.87;0.9184782608695652;True;True;0.8616999899527781;True;3;True;1e+21;1.3e+17;39.45;1.9
280;51222;OP22;EIM000+2520;20241127.044;4.87;0.8882978723404256;True;True;0.8579045319651929;True;3;True;0.0;2.7527e+20;45.91;257.91
300;51222;OP22;EIM000+2520;20241127.048;8.87;0.9054054054054054;True;True;0.8539280691179425;True;3;True;;;;
12;51222;OP22;AIM000+2520;20241211.031;9.0;0.9217877094972067;True;True;0.8517421427854203;True;3;True;7.1686e+20;2.0025e+20;13.3;8.91
774;51222;OP22;EIM000+2614;20241212.067;10.0;1.0;True;True;0.8441943425614229;True;3;True;;;;
100;51222;OP22;DIR001+2520;20241211.074;23.0;1.0;True;True;0.8433510905618655;True;3;True;2.4082e+20;1.93e+18;41.49;2.04
275;51222;OP22;EIM000+2520;20241127.045;6.87;0.9202127659574468;True;True;0.8370865587614356;True;3;True;;;;
757;51222;OP22;EIM000+2614;20241212.079;2.5;1.0;True;True;0.823810481842873;True;3;True;;;;
297;51222;OP22;EIM000+2520;20241127.048;2.87;0.8843537414965986;True;True;0.8190767994374404;True;3;True;;;;
2061;51222;OP23;EIM000+2614;20250424.048;7.0;1.0;True;True;0.8186802132582235;True;3;True;;;;
276;51222;OP22;EIM000+2520;20241127.045;8.87;0.9014778325123153;True;True;0.8164782717910073;True;3;True;;;;
9;51222;OP22;AIM000+2520;20241211.029;9.0;0.8870967741935484;True;True;0.8164607813598473;True;3;True;1e+21;9.23519e+21;4.53;82.96
749;51222;OP22;EIM000+2614;20241212.073;1.0;1.0;True;True;0.8084175592095338;True;3;True;;;;
792;51222;OP22;EIM000+2614;20241212.076;1.0;1.0;True;True;0.803390853750566;True;3;True;;;;
288;51222;OP22;EIM000+2520;20241127.046;8.87;0.9044943820224719;True;True;0.7989548263906336;True;3;True;;;;
254;51222;OP22;EIM000+2520;20241127.040;6.87;0.8541666666666666;True;True;0.7962823411203215;True;3;True;;;;
2062;51222;OP23;EIM000+2614;20250424.048;9.0;1.0;True;True;0.7957654395493864;True;3;True;;;;
285;51222;OP22;EIM000+2520;20241127.046;2.87;0.8854166666666666;True;True;0.7911122269645996;True;3;True;;;;
818;51222;OP22;EIM000+2614;20241212.084;3.3;1.0;True;True;0.7707432364477522;True;3;True;;;;
278;51222;OP22;EIM000+2520;20241127.044;0.8700000000000001;0.7906976744186046;True;True;0.7681188617476706;True;3;True;1e+21;1.3e+17;144.59;11.01
2063;51222;OP23;EIM000+2614;20250424.048;11.0;1.0;True;True;0.7677575026391192;True;3;True;;;;
270;51222;OP22;EIM000+2520;20241127.043;8.87;0.8709677419354839;True;True;0.7463338690237042;True;3;True;;;;
755;51222;OP22;EIM000+2614;20241212.078;14.0;1.0;True;True;0.7427723867464427;True;3;True;;;;
2064;51222;OP23;EIM000+2614;20250424.048;13.0;1.0;True;True;0.7426215496002816;True;3;True;;;;
20;51222;OP22;AIM000+2520;20241211.035;3.0;0.8453038674033149;True;True;0.7378543019684841;True;3;True;4.3549e+20;7.31e+18;63.87;6.96
756;51222;OP22;EIM000+2614;20241212.079;0.5;1.0;True;True;0.722875816993464;True;3;True;;;;
758;51222;OP22;EIM000+2614;20241212.079;5.5;1.0;True;True;0.7102709768236891;True;3;True;;;;
762;51222;OP22;EIM000+2614;20241212.092;2.5;1.0;True;True;0.705249396621078;True;3;True;;;;
313;51222;OP22;EIM000+2520;20241212.010;19.0;1.0;True;True;0.700251509054326;True;3;True;;;;
788;51222;OP22;EIM000+2614;20241212.090;1.0;1.0;True;True;0.690312201498165;True;3;True;;;;
2065;51222;OP23;EIM000+2614;20250424.048;15.0;1.0;True;True;0.6899049343594387;True;3;True;;;;
1;51222;OP22;AIM000+2520;20241211.027;1.0;0.8148148148148148;True;True;0.676253205289356;True;3;True;;;;
817;51222;OP22;EIM000+2614;20241212.084;0.8;1.0;True;True;0.6627105858687453;True;3;True;;;;
772;51222;OP22;EIM000+2614;20241212.067;2.5;1.0;True;True;0.6571945883417996;True;3;True;;;;
768;51222;OP22;EIM000+2614;20241212.091;5.5;1.0;True;True;0.6496379726468222;True;3;True;;;;
819;51222;OP22;EIM000+2614;20241212.084;5.8;1.0;True;True;0.6348735481924682;True;3;True;;;;
769;51222;OP22;EIM000+2614;20241212.091;10.0;1.0;True;True;0.6345805672902837;True;3;True;;;;
333;51222;OP22;EIM000+2520;20241212.009;11.0;1.0;True;True;0.6320897023330652;True;3;True;;;;
804;51222;OP22;EIM000+2614;20241212.094;7.0;1.0;True;True;0.6255338391197307;True;3;True;;;;
335;51222;OP22;EIM000+2520;20241212.009;15.0;1.0;True;True;0.6171014929874831;True;3;True;;;;
763;51222;OP22;EIM000+2614;20241212.092;5.5;1.0;True;True;0.5969623818145242;True;3;True;;;;
803;51222;OP22;EIM000+2614;20241212.094;4.0;1.0;True;True;0.594258998592399;True;3;True;;;;
334;51222;OP22;EIM000+2520;20241212.009;13.0;1.0;True;True;0.5928772352822985;True;3;True;;;;
802;51222;OP22;EIM000+2614;20241212.094;1.0;1.0;True;True;0.5766599597585513;True;3;True;;;;
329;51222;OP22;EIM000+2520;20241212.009;3.0;1.0;True;True;0.5753665394657562;True;3;True;;;;
101;51222;OP22;DIR001+2520;20241211.074;25.0;1.0;True;True;0.5739986934016785;True;3;True;1.1406e+20;1.75e+18;55.46;4.75
805;51222;OP22;EIM000+2614;20241212.094;10.0;1.0;True;True;0.5589256073638147;True;3;True;;;;
328;51222;OP22;EIM000+2520;20241212.009;1.0;1.0;True;True;0.557805355976486;True;3;True;;;;
761;51222;OP22;EIM000+2614;20241212.092;0.5;1.0;True;True;0.550319047379792;True;3;True;;;;
330;51222;OP22;EIM000+2520;20241212.009;5.0;1.0;True;True;0.5491477701241892;True;3;True;;;;
773;51222;OP22;EIM000+2614;20241212.067;5.5;1.0;True;True;0.5467752475745237;True;3;True;;;;
820;51222;OP22;EIM000+2614;20241212.084;8.3;1.0;True;True;0.5136752136752136;True;3;True;;;;
812;51222;OP22;EIM000+2614;20241212.095;1.0;1.0;True;True;0.5136710896662646;True;3;True;;;;
2060;51222;OP23;EIM000+2614;20250424.048;5.0;1.0;True;True;0.5086766259242493;True;3;True;;;;
759;51222;OP22;EIM000+2614;20241212.079;10.0;1.0;True;True;0.5;True;3;True;;;;
2058;51222;OP23;EIM000+2614;20250424.048;1.0;1.0;True;True;0.4873932697137117;True;3;True;;;;
2460;51222;OP23;FTM004+2520;20250429.041;2.7;1.0;True;True;0.4836910086947781;True;3;True;;;;
789;51222;OP22;EIM000+2614;20241212.090;4.0;1.0;True;True;0.46851423398048486;True;3;True;;;;
754;51222;OP22;EIM000+2614;20241212.078;10.0;1.0;True;True;0.46739021203899106;True;3;True;;;;
750;51222;OP22;EIM000+2614;20241212.074;1.0;1.0;True;True;0.4634452936444087;True;3;True;;;;
760;51222;OP22;EIM000+2614;20241212.079;14.0;1.0;True;True;0.463430583501006;True;3;True;;;;
806;51222;OP22;EIM000+2614;20241212.094;13.0;1.0;True;True;0.4533199195171026;True;3;True;;;;
816;51222;OP22;EIM000+2614;20241212.095;13.0;1.0;True;True;0.4507842348682888;True;3;True;;;;
103;51222;OP22;DIR001+2520;20241211.074;29.0;1.0;True;True;0.4458752515090543;True;3;True;3.722e+19;1.69e+18;67.87;14.75
821;51222;OP22;EIM000+2614;20241212.084;10.8;1.0;True;True;0.4383265449791321;True;3;True;;;;
2474;51222;OP23;FTM004+2520;20250429.032;2.7;1.0;True;True;0.4321893372192352;True;3;True;;;;
813;51222;OP22;EIM000+2614;20241212.095;4.0;1.0;True;True;0.43209566397025573;True;3;True;;;;
814;51222;OP22;EIM000+2614;20241212.095;7.0;1.0;True;True;0.43066244152708616;True;3;True;;;;
815;51222;OP22;EIM000+2614;20241212.095;10.0;1.0;True;True;0.4281474774910719;True;3;True;;;;
764;51222;OP22;EIM000+2614;20241212.092;10.0;1.0;True;True;0.42570624308836835;True;3;True;;;;
102;51222;OP22;DIR001+2520;20241211.074;27.0;1.0;True;True;0.4256828127357779;True;3;True;4.314e+19;1.83e+18;66.59;13.46
765;51222;OP22;EIM000+2614;20241212.092;14.0;1.0;True;True;0.4206900020116677;True;3;True;;;;
753;51222;OP22;EIM000+2614;20241212.078;5.5;1.0;True;True;0.4206265399507216;True;3;True;;;;
676;51222;OP22;EIM000+2520;20241212.060;4.0;1.0;True;True;0.40811503846347225;True;3;True;2.0809e+20;2.93e+18;10.78;0.34
2059;51222;OP23;EIM000+2614;20250424.048;3.0;1.0;True;True;0.4070205393461558;True;3;True;;;;
434;51222;OP22;EIM000+2520;20241212.017;1.0;1.0;True;True;0.3995880018087725;True;3;True;;;;
790;51222;OP22;EIM000+2614;20241212.090;7.0;1.0;True;True;0.3955944477972239;True;3;True;;;;
424;51222;OP22;EIM000+2520;20241212.015;1.0;1.0;True;True;0.3954833517754753;True;3;True;;;;
771;51222;OP22;EIM000+2614;20241212.067;0.5;1.0;True;True;0.3929379809868719;True;3;True;;;;
2410;51222;OP23;FTM004+2520;20250423.034;1.0;1.0;True;True;0.3918348900271166;True;3;True;;;;
784;51222;OP22;EIM000+2614;20241212.089;1.0;1.0;True;True;0.38295306060910644;True;3;True;;;;
751;51222;OP22;EIM000+2614;20241212.078;0.5;1.0;True;True;0.38287812484281475;True;3;True;;;;
785;51222;OP22;EIM000+2614;20241212.089;4.0;1.0;True;True;0.38287812484281475;True;3;True;;;;
793;51222;OP22;EIM000+2614;20241212.077;1.0;1.0;True;True;0.38038229376257543;True;3;True;;;;
425;51222;OP22;EIM000+2520;20241212.015;3.0;1.0;True;True;0.3803178115256965;True;3;True;;;;
435;51222;OP22;EIM000+2520;20241212.017;3.0;1.0;True;True;0.3794333366824073;True;3;True;;;;
444;51222;OP22;EIM000+2520;20241212.016;1.0;1.0;True;True;0.37791633145615444;True;3;True;1.9814e+20;3.1e+18;10.53;0.37
791;51222;OP22;EIM000+2614;20241212.090;9.0;1.0;True;True;0.3779040531026853;True;3;True;;;;
748;51222;OP22;EIM000+2614;20241212.069;1.0;1.0;True;True;0.37768952342650314;True;3;True;;;;
777;51222;OP22;EIM000+2614;20241212.080;1.0;1.0;True;True;0.37689603214465095;True;3;True;;;;
752;51222;OP22;EIM000+2614;20241212.078;2.5;1.0;True;True;0.3727185881643119;True;3;True;;;;
427;51222;OP22;EIM000+2520;20241212.015;7.0;1.0;True;True;0.37181032750653004;True;3;True;;;;
338;51222;OP22;EIM000+2520;20241212.018;1.0;1.0;True;True;0.3678386399074493;True;3;True;;;;
766;51222;OP22;EIM000+2614;20241212.091;0.5;1.0;True;True;0.3677964397063261;True;3;True;;;;
833;51222;OP22;EIM000+2614;20241212.085;0.8;1.0;True;True;0.3677964397063261;True;3;True;;;;
834;51222;OP22;EIM000+2614;20241212.085;3.3;1.0;True;True;0.3676877420652885;True;3;True;;;;
426;51222;OP22;EIM000+2520;20241212.015;5.0;1.0;True;True;0.3676773771810731;True;3;True;;;;
340;51222;OP22;EIM000+2520;20241212.018;5.0;1.0;True;True;0.3653227428111804;True;3;True;;;;
787;51222;OP22;EIM000+2614;20241212.089;9.0;1.0;True;True;0.3653188493260913;True;3;True;;;;
430;51222;OP22;EIM000+2520;20241212.015;13.0;1.0;True;True;0.36527337659071474;True;3;True;;;;
429;51222;OP22;EIM000+2520;20241212.015;11.0;1.0;True;True;0.36524537409493163;True;3;True;;;;
439;51222;OP22;EIM000+2520;20241212.017;11.0;1.0;True;True;0.3652182659424663;True;3;True;;;;
810;51222;OP22;EIM000+2614;20241212.086;10.0;1.0;True;True;0.36272635814889337;True;3;True;;;;
829;51222;OP22;EIM000+2614;20241212.087;4.0;1.0;True;True;0.3626495125138205;True;3;True;;;;
345;51222;OP22;EIM000+2520;20241212.018;15.0;1.0;True;True;0.3618741525636519;True;3;True;;;;
428;51222;OP22;EIM000+2520;20241212.015;9.0;1.0;True;True;0.3618004621722094;True;3;True;;;;
437;51222;OP22;EIM000+2520;20241212.017;7.0;1.0;True;True;0.36027156147850137;True;3;True;;;;
343;51222;OP22;EIM000+2520;20241212.018;11.0;1.0;True;True;0.36024344851868617;True;3;True;;;;
786;51222;OP22;EIM000+2614;20241212.089;7.0;1.0;True;True;0.36020721219131924;True;3;True;;;;
811;51222;OP22;EIM000+2614;20241212.086;13.0;1.0;True;True;0.36020315800060343;True;3;True;;;;
794;51222;OP22;EIM000+2614;20241212.075;1.0;1.0;True;True;0.36017503269288803;True;3;True;;;;
445;51222;OP22;EIM000+2520;20241212.016;3.0;1.0;True;True;0.36005830903790087;True;3;True;1.7688e+20;2.72e+18;10.51;0.36
835;51222;OP22;EIM000+2614;20241212.085;5.8;1.0;True;True;0.35777509555421444;True;3;True;;;;
808;51222;OP22;EIM000+2614;20241212.086;4.0;1.0;True;True;0.3577031375703942;True;3;True;;;;
441;51222;OP22;EIM000+2520;20241212.017;15.0;1.0;True;True;0.3576565250188584;True;3;True;;;;
355;51222;OP22;EIM000+2520;20241212.019;15.0;1.0;True;True;0.3568846037963242;True;3;True;;;;
809;51222;OP22;EIM000+2614;20241212.086;7.0;1.0;True;True;0.35679831172746457;True;3;True;;;;
797;51222;OP22;EIM000+2614;20241212.088;1.0;1.0;True;True;0.356787705288534;True;3;True;;;;
440;51222;OP22;EIM000+2520;20241212.017;13.0;1.0;True;True;0.3552863103916344;True;3;True;;;;
431;51222;OP22;EIM000+2520;20241212.015;15.0;1.0;True;True;0.3552135204466576;True;3;True;;;;
438;51222;OP22;EIM000+2520;20241212.017;9.0;1.0;True;True;0.3552135204466576;True;3;True;;;;
767;51222;OP22;EIM000+2614;20241212.091;2.5;1.0;True;True;0.3551453576098984;True;3;True;;;;
344;51222;OP22;EIM000+2520;20241212.018;13.0;1.0;True;True;0.3550917777219009;True;3;True;;;;
807;51222;OP22;EIM000+2614;20241212.086;1.0;1.0;True;True;0.3501006036217304;True;3;True;;;;
348;51222;OP22;EIM000+2520;20241212.019;1.0;1.0;True;True;0.34773424533521097;True;3;True;;;;
19;51222;OP22;AIM000+2520;20241211.035;1.0;0.4195804195804196;True;True;0.34687311482002814;True;3;True;1.4563999999999998e+20;4.08e+18;76.27;14.09
436;51222;OP22;EIM000+2520;20241212.017;5.0;1.0;True;True;0.3467490704451814;True;3;True;;;;
478;51222;OP22;EIM000+2520;20241212.038;9.0;1.0;True;True;0.3467296292575103;True;3;True;;;;
828;51222;OP22;EIM000+2614;20241212.087;1.0;1.0;True;True;0.34503218020917137;True;3;True;;;;
679;51222;OP22;EIM000+2520;20241212.063;3.0;1.0;True;True;0.3449507141420237;True;3;True;;;;
397;51222;OP22;EIM000+2520;20241212.020;1.0;1.0;True;True;0.34426476496584973;True;3;True;1.7615e+20;4.360000000000001e+18;10.41;0.58
341;51222;OP22;EIM000+2520;20241212.018;7.0;1.0;True;True;0.3426489067604926;True;3;True;;;;
339;51222;OP22;EIM000+2520;20241212.018;3.0;1.0;True;True;0.34263729631864814;True;3;True;;;;
831;51222;OP22;EIM000+2614;20241212.087;10.0;1.0;True;True;0.3426214666532542;True;3;True;;;;
349;51222;OP22;EIM000+2520;20241212.019;3.0;1.0;True;True;0.3425856086890934;True;3;True;;;;
680;51222;OP22;EIM000+2520;20241212.063;5.0;1.0;True;True;0.3425208731515944;True;3;True;;;;
681;51222;OP22;EIM000+2520;20241212.063;7.0;1.0;True;True;0.34248780242442534;True;3;True;;;;
682;51222;OP22;EIM000+2520;20241212.063;9.0;1.0;True;True;0.3424189087251697;True;3;True;;;;
657;51222;OP22;EIM000+2520;20241212.062;7.0;1.0;True;True;0.3417181302404981;True;3;True;5.922e+19;1e+17;10.88;
656;51222;OP22;EIM000+2520;20241212.062;5.0;1.0;True;True;0.3417085427135678;True;3;True;1.3562e+20;5.49e+18;9.11;0.79
658;51222;OP22;EIM000+2520;20241212.062;9.0;1.0;True;True;0.34162270786234616;True;3;True;8.282e+19;;10.01;
654;51222;OP22;EIM000+2520;20241212.062;1.0;1.0;True;True;0.34009054325955734;True;3;True;1.4953e+20;4.79e+18;9.44;0.65
641;51222;OP22;EIM000+2520;20241212.039;7.0;1.0;True;True;0.3400512640096497;True;3;True;9.781e+19;2.19e+18;10.33;0.51
645;51222;OP22;EIM000+2520;20241212.039;15.0;1.0;True;True;0.340017086285743;True;3;True;6.722e+19;2.48e+18;9.07;0.73
354;51222;OP22;EIM000+2520;20241212.019;13.0;1.0;True;True;0.3392265193370166;True;3;True;;;;
